Sep=;
#X1;-673;(-2692)
#Z1;-617;(-2468)
#X2;672;(2688)
#Z2;616;(2464)
#scale;1:4
seed;#;badlands;bamboo_jungle;beach;birch_forest;cherry_grove;cold_ocean;dark_forest;deep_cold_ocean;deep_frozen_ocean;deep_lukewarm_ocean;deep_ocean;desert;eroded_badlands;flower_forest;forest;frozen_ocean;frozen_peaks;frozen_river;grove;ice_spikes;jagged_peaks;jungle;lukewarm_ocean;mangrove_swamp;meadow;mushroom_fields;ocean;old_growth_birch_forest;old_growth_pine_taiga;old_growth_spruce_taiga;pale_garden;plains;river;savanna;savanna_plateau;snowy_beach;snowy_plains;snowy_slopes;snowy_taiga;sparse_jungle;stony_peaks;stony_shore;sunflower_plains;swamp;taiga;warm_ocean;windswept_forest;windswept_gravelly_hills;windswept_hills;windswept_savanna;wooded_badlands
-6628172751582526240;46;2972;6432;35252;10005;4211;7255;13143;0;0;252322;18446;35780;1812;7967;109882;331;1325;2792;24056;86;5793;23982;217865;17070;13219;107;55751;13027;14400;11638;3358;142342;65534;74551;924;89;8671;3132;4643;17288;0;8021;6940;24760;18778;357601;816;0;6878;9717;0
-2976034928761764628;40;8450;18219;37210;19548;2305;70333;32658;18691;0;148555;171717;209248;4357;3345;84160;0;0;0;561;0;22;52279;208896;9721;1839;0;167634;10663;0;196;2007;89281;92748;66501;4476;0;0;804;0;37568;971;26416;5100;3313;15679;12309;5893;0;300;5115;11876
4225502350380369148;38;42833;3501;30277;57342;972;443;49894;0;0;96456;93072;246628;17870;3093;144123;0;1345;0;2567;0;194;30540;173696;4655;6068;0;155357;41954;15340;7736;7630;61789;112468;57052;6890;0;0;590;0;14183;6230;35097;1722;0;22531;100187;0;0;0;3614;5025
-2861193138263816920;45;3256;17887;47370;34877;2921;9195;35051;18268;0;221776;65294;17956;6565;1464;154449;0;2225;1105;7045;0;3943;53421;336244;0;8987;1219;116220;30340;3544;1793;3596;97530;82300;124649;15214;0;618;5186;2454;28875;9965;33160;8412;2;6414;38731;2;76;710;0;655
-5039809458004294344;45;0;1489;43354;27801;99;146331;35203;35991;536;85027;195851;22750;3245;20503;121548;14364;1824;909;5078;2099;934;23704;181697;0;7718;0;240646;36180;1587;164;8292;138342;68119;47004;927;689;2526;1382;1374;17314;0;26937;6213;14144;30970;29547;1972;0;6426;2154;0
8738953601935738189;45;54527;10517;21965;36105;376;21043;30845;9204;1523;41438;27376;126695;13989;628;120161;7792;1241;13559;2222;14579;0;51669;119238;0;2930;19;30602;19109;13235;11597;4252;70864;103928;137338;17655;2492;74614;906;26355;36221;2410;25836;5681;0;23332;247468;0;286;0;0;77142
4431260558355858789;41;8279;10898;53659;37871;2714;19967;17591;3983;0;104644;69368;61294;275;4675;145211;0;486;0;11272;0;4176;45049;206019;1159;17977;0;153573;32929;767;0;3477;85673;89618;91979;2825;0;0;177;0;31989;93;11201;3104;15507;15420;280048;1663;0;3532;6978;3844
-190840034209823382;38;26736;3611;21859;23872;5830;45055;25504;5852;0;67544;29085;223881;9259;4250;132322;0;1;0;14;0;0;18668;100777;42200;14128;3138;54869;35849;27003;9147;5677;77627;95499;28001;443;0;0;0;0;9772;0;5652;8366;0;55039;382350;7;0;0;8329;53748
-3168282337855142543;49;1085;26067;42205;57755;5863;51788;71022;24113;21206;203729;77122;486;1276;911;202184;23769;1359;672;685;0;766;27880;249569;297;15851;7879;87398;61137;1498;2567;3161;112998;85914;59553;7412;472;2332;2707;2971;18653;2151;12897;1004;45328;12069;3353;6125;5243;3816;4666;0
4955648439967810936;41;33612;1167;38183;40440;1994;24595;61529;1655;0;331248;100276;6354;9607;14218;189353;0;3013;0;10900;0;2463;20232;152101;551;18148;9543;121964;29833;4988;11412;7230;162341;92022;46575;4313;0;0;0;0;22111;4277;13867;18295;54;30755;14713;0;0;15;268;4749
7454301808228304248;31;0;41978;48586;11750;2390;137;37025;0;0;159427;329691;0;0;2764;92039;0;0;0;3147;0;0;71381;227318;8025;459;38809;213627;28054;0;0;5206;78404;74836;102575;12287;0;0;2;0;32156;2807;25242;335;245;0;0;0;0;32;10230;0
3169689712738698624;47;11730;11488;39608;22424;1661;57947;25334;105798;6356;111351;172346;48326;61;20318;151365;3652;0;157;109;296;111;20738;145913;4774;19288;9488;185076;33026;3286;1076;4605;184165;78114;41755;4442;199;3592;17;0;22661;806;6828;1893;0;14766;70367;0;138;261;1478;11774
-918734323983579687;47;9980;3664;34875;18441;6;42066;41279;28942;14412;206046;153174;38471;5105;1337;113104;28626;698;3049;565;451;10;22319;170680;0;7972;10066;179843;16374;0;0;9414;110273;73379;73436;11234;2540;5705;341;4390;14346;77;30897;7369;2654;11513;147382;0;1502;1246;1367;344
-6444088116813756963;43;45405;13881;36557;36733;519;19616;50669;27433;0;160909;133526;49779;16841;22899;117559;0;2;0;408;0;64;12679;62486;0;6247;7125;239081;37348;2606;7806;2902;100653;74866;22345;921;0;0;540;0;22942;763;18563;16557;2532;33065;225898;4371;889;263;1106;23610
5676505855323801071;39;16172;8236;39434;40556;3151;109709;27790;27539;1154;80271;82862;27908;13322;20468;136274;205;2829;0;7432;0;3188;54041;139954;0;33685;0;160528;39278;3470;839;5504;124848;80272;14748;4051;0;0;4279;0;17572;1712;34877;12873;0;18712;234592;0;0;0;0;26629
-524106406635239950;41;0;2454;46817;71596;1515;51470;69970;44089;0;95671;203887;18;0;1952;234952;0;1792;0;8527;0;1085;27120;139084;1434;8680;1463;201251;65518;2116;1082;4431;158053;95528;19152;1986;0;0;1223;0;20904;433;17492;7860;22802;11106;3511;763;209;7748;4220;0
-7080503039156550156;33;98;14882;42948;47059;3367;0;46034;0;0;419046;130991;12314;0;0;135307;0;4182;0;14333;0;3255;24997;246752;788;29979;11292;123707;31813;4733;8916;2754;62618;83523;36962;0;0;0;498;0;19138;0;33524;0;0;36005;21917;0;0;0;6264;968
8855484242293949960;42;0;26099;47311;21743;4932;43516;39490;13806;0;273995;118080;3240;0;10798;113550;4538;3498;1674;1335;0;0;49823;179378;0;2419;19059;222777;22645;3073;2153;4516;205108;82582;20973;0;3054;6823;1888;1075;23826;0;14331;7924;19240;9755;17356;1496;2;5674;6409;0
-5027706034005735918;39;10463;24155;29510;34970;1726;189;19841;0;0;131534;3959;43170;4196;3243;168989;0;793;0;2915;0;180;72464;227526;467;12945;12412;55433;18055;0;0;2013;149089;94801;63010;383;0;0;1472;0;30947;651;44885;1286;1157;0;368250;2146;0;4909;3791;13039
-431782614274144740;33;41734;7228;41718;17759;2;15281;30486;84146;0;188778;265918;96971;2218;3892;68411;0;0;0;0;0;0;21883;168680;15242;785;16994;181858;16771;0;0;2713;71933;73900;75318;1048;0;0;0;0;29323;571;16772;3699;0;0;75818;0;0;0;9506;13608
-6774258264495356371;37;0;14150;52425;44033;1730;7441;24995;123;0;253716;37010;1900;0;33231;209881;0;1216;0;7508;0;1707;77565;193274;13226;15310;2462;117397;38674;0;0;7675;153055;97508;73350;5435;0;0;0;0;52665;699;11035;20867;6374;6386;60224;0;2409;9176;5132;0
4669388388653073966;34;0;8192;54350;32806;54;66439;20703;11571;0;145830;205758;0;0;16786;164571;0;0;0;0;0;0;32839;233073;0;12592;302;160187;20174;12921;14996;6928;147036;84576;75613;433;0;0;0;0;29573;332;19024;1259;305;69118;6773;373;0;2708;2769;0
-6728940793244940733;43;50;24845;49970;34028;83;34090;57578;3210;0;95586;193140;20232;11;18167;103905;0;126;288;962;0;9;37659;185206;0;3519;0;253194;24201;6039;896;3179;103234;85761;60139;1869;0;0;0;2264;34955;563;36022;18546;18740;17732;108372;6809;689;9019;5621;456
-3108609642792483261;38;0;11235;57579;48655;310;44193;58396;59498;0;76214;267325;4523;0;3443;134096;0;162;0;827;0;545;41654;144023;1432;4060;3894;260040;53006;0;2201;3796;98737;90187;88377;6979;0;0;0;0;41114;1616;21955;4779;15359;1849;1569;204;0;3989;3143;0
1865616145638229585;43;0;15239;28268;31474;12400;46018;16083;13762;529;262911;40994;45837;0;2770;184720;12139;3471;1315;15803;990;8427;38100;189534;0;36869;17159;70486;29553;4655;3390;3275;216679;87172;32735;130;1688;4982;10138;1457;21648;15;28340;3963;0;33092;82328;0;0;0;426;0
757449162328376915;43;3;14412;44131;51304;5916;31079;87409;13774;0;128561;139388;9706;0;12666;193540;0;2271;1241;13643;0;6379;37575;162492;1950;38529;0;158591;49753;18907;9004;4133;139878;88397;21402;126;0;3727;4528;10029;12328;1996;11071;14121;862;44255;66232;1771;0;2608;1276;0
1773292353277134424;40;25582;13327;27817;34462;132;17346;42994;723;0;119378;130578;127190;10552;3405;137322;0;1550;0;2065;0;141;39661;146285;128;5009;4332;137315;37153;13422;1882;4096;79581;92113;43746;3823;0;0;0;0;17810;1006;26193;5937;0;35220;204178;6715;0;0;1847;58948
-7000001195817302419;43;0;18467;42196;34940;2331;42725;39392;52598;0;105135;94738;42106;0;117;121551;0;2307;2690;6157;5283;36;29288;133670;2113;19245;11738;122078;22926;23106;12098;5070;138093;79865;8326;0;0;8694;129;7611;13564;0;10295;6991;2797;79516;304657;1452;372;355;4146;0
-8948933934561884561;38;0;1206;31323;61815;2136;15634;71729;27723;0;122498;302584;0;0;15442;140731;0;5076;0;13654;0;7104;4593;74499;16406;13540;11932;300807;33380;5221;2634;8063;93613;58606;64231;2997;0;0;12903;0;6048;59;28273;22392;51057;21242;0;4641;0;482;4690;0
8485626122896148097;38;5;16239;46871;54755;9675;1005;77335;2900;0;13276;233136;8546;0;13219;138674;0;2451;0;9542;0;4721;78376;37628;18623;18960;0;264987;71973;0;0;5012;160445;109728;117317;8899;0;0;6669;0;38957;533;14880;37346;15859;0;6816;6344;0;8681;541;40
4956492864897943177;39;0;3589;27344;44905;7219;44715;48526;9655;0;148583;165628;0;0;14352;143476;208;1534;258;11409;0;9059;21164;173501;8764;18078;2220;226327;40881;3136;2597;8320;121406;86585;104782;17978;0;372;9882;186;32376;7184;65457;14839;0;13255;0;0;0;0;1214;0
-4836021574865779057;40;8311;83;42356;19426;1454;28732;11923;10872;0;125875;47752;171165;6120;17863;106842;0;0;0;1073;0;0;3645;93920;122;8214;99;167663;19085;6634;16888;2070;135719;89966;15873;68;0;0;0;0;4707;494;14861;4646;24;20652;442775;509;1515;0;9397;1571
-6992682846422825297;40;26734;4610;47475;41783;501;10428;70574;7479;0;161114;39629;73902;20658;782;133454;0;473;0;2150;0;610;36393;183605;0;9288;157;135087;49922;6333;5206;5647;95514;97519;109457;10508;0;0;615;0;39411;6151;29434;2681;0;8064;186716;126;0;0;509;265
-5620492334958377287;47;1323;20053;52505;46271;3431;43484;72453;3;3589;131452;144306;20813;0;14446;99135;10020;6532;6071;18592;0;5534;56620;195438;1117;13091;3400;219912;38433;331;101;6462;101313;89964;33279;3771;0;32401;6267;17384;35195;1489;33427;16026;6372;3464;27552;58;0;669;4443;12972
8440027176669021905;43;11949;12268;32716;45185;3074;104303;15325;16541;0;114201;160450;65506;1318;3506;174859;1233;826;829;7114;0;1566;19026;47582;5015;22536;25412;211238;46752;5124;8395;5639;172380;90195;12971;0;96;8294;3258;6917;9948;0;9747;5753;0;35449;132328;0;0;0;1594;2546
2109373475469657825;42;0;3188;42796;31629;16505;35170;42330;4873;0;245947;138591;0;0;17047;187247;0;1535;2406;4541;209;1276;15450;160012;0;12855;11041;167565;29428;15318;21511;6215;178967;93500;55542;1990;0;11428;2001;4098;7082;112;20906;7399;4907;44446;0;9624;777;620;2880;0
-9183402590161860893;48;10511;9796;21250;17262;11002;12185;2832;1910;0;121188;89522;101097;619;3430;150689;1102;300;1795;1300;0;1321;32744;99962;6873;25315;9096;71623;25104;670;2114;1705;152171;83611;37176;4247;282;4012;1590;19540;27106;2533;16194;10409;491;14560;413700;518;0;7772;12416;18319
-8868432091222636824;41;12715;12292;29145;32620;4936;70230;34860;7923;0;93772;43564;32547;4388;8196;226119;0;1818;0;7390;0;1250;19057;86300;0;39639;16476;135619;47677;22714;8782;12051;115593;77582;43757;14523;0;0;1781;0;20021;1850;10866;8498;7887;16737;308619;2498;0;0;1071;17601
1278740819196511982;44;1466;14526;31085;19716;1277;76555;62210;38889;190;173882;29838;18015;0;885;166513;4245;7;2171;169;0;0;35998;166158;0;5106;13166;115510;23894;6041;1226;8318;52353;77651;47756;4485;0;3218;32;5571;40372;1790;28702;0;5246;44009;318178;7271;0;4138;1011;2125
-2815312717059979533;37;48330;38920;23200;28113;1474;6990;85362;3461;0;93623;111428;153461;16110;151;87615;0;2974;0;9905;0;2027;52414;147250;1475;6391;0;230639;40360;0;0;4080;58899;87966;57210;14994;0;0;3829;0;18978;1444;46783;464;0;940;143763;0;0;0;1134;28807
-4825325525750774024;35;61371;28503;17448;9784;7801;5359;10584;5088;0;72365;34851;118104;30730;694;39557;0;0;0;0;0;0;44644;93588;0;7704;57164;59928;11032;3517;2133;9372;44080;69469;23306;1015;0;0;0;0;20510;113;21696;4828;0;7429;680271;0;0;0;1070;55856
-3837629832473082105;39;646;1089;46526;53025;2116;25607;53210;2105;0;44589;330630;3370;952;10674;198527;0;494;0;812;0;1864;38235;126670;0;32858;10794;253920;51295;0;0;4359;163164;89841;23432;199;0;0;2474;0;8490;271;34107;6704;17161;2888;10699;1682;0;1663;3822;0
5047127807398774540;43;36361;13060;32031;16760;288;39188;8069;19018;0;162641;122889;99851;12254;16947;135792;0;1105;0;67;0;161;74612;131461;225;7309;13021;121164;10378;4207;1558;2836;172498;102116;91126;5836;0;0;1977;0;34306;2116;30646;6861;0;12721;100080;3655;9;1687;7598;4479
-7178456331051858085;43;0;5009;36196;87890;570;63491;31814;21930;0;244423;64160;38688;0;13148;268821;0;105;620;2115;0;3512;22486;125292;3897;10175;4669;151267;58878;2450;2531;5457;132970;98305;49523;602;0;1486;2923;1782;8769;138;12853;6675;7241;28427;24452;211;0;6668;8345;0
-3730669341323032741;37;0;8306;44415;36661;9096;750;65828;0;0;237648;79850;15310;0;11626;111204;0;127;0;294;0;0;36146;233176;5876;2253;973;137791;31424;4315;7773;1797;172069;78516;81565;363;0;0;0;0;14892;0;10551;21066;84699;13059;64424;13878;3198;10949;9096;0
5014758185077049207;41;0;4746;63453;32957;1985;65375;57449;8622;0;275711;33364;0;0;6914;183808;4229;1672;1613;15921;0;7267;28184;225489;0;10216;7117;110938;34618;14132;8857;6149;170010;78753;35589;0;3095;0;186;1846;21919;518;3280;9633;51247;49416;0;2832;2154;14669;5031;0
-6207649136376805470;36;0;1675;48376;69576;5738;2575;61309;3228;0;137666;197925;0;0;31954;179302;0;6957;0;10540;0;1185;23937;135567;0;21198;26871;296796;67843;1138;1022;2822;162360;78416;29293;4;0;0;3745;0;14502;0;18700;7704;69;4746;0;417;0;368;5440;0
-1259037570826762320;46;1259;10349;39032;73203;5604;11258;87078;7076;0;26064;155031;6814;0;17019;259171;0;629;846;4130;149;510;33286;57409;1887;19355;726;309717;60818;646;7439;4609;183330;115899;58477;2428;0;11710;734;0;13148;987;25173;11559;4;17768;888;3755;134;1923;4348;7585
789537309673392101;41;0;21782;61287;33448;3235;29747;18729;139;0;233015;126319;0;0;23581;150570;0;1285;135;2309;0;571;30827;215519;247;12257;595;211005;40545;2929;3519;1137;188924;100867;44861;817;0;148;2056;347;18275;39;20606;18024;879;25464;0;330;0;5454;9141;0
-3761631588761204688;43;0;4250;47526;13730;4012;58252;8832;18251;2174;220169;88983;19653;0;10028;126844;24175;0;7396;12;177;0;4024;200255;2221;24033;6332;149348;18308;1563;5391;1099;250371;77252;30040;0;3752;17884;590;37667;2836;0;5725;6788;37618;14170;99402;0;428;1760;7643;0
4938478466388461660;46;72;24870;42100;32749;9815;67215;39526;28314;0;104950;51714;36429;148;4448;189166;1344;11013;953;15811;0;1794;58238;168234;13593;18394;0;170283;23457;2000;1548;3458;169277;88793;84996;1430;276;2069;13124;10149;46591;281;36633;5532;0;14110;58456;78;0;1272;5874;387
8861113741828163678;47;4440;29440;36203;44881;181;25943;52534;11470;0;185286;82363;23476;0;608;133039;11457;2398;12010;9797;6266;1678;57923;215752;74;6565;0;176491;23262;6714;7668;3643;94067;67866;38490;3644;4755;55161;913;25659;34215;5226;35091;699;1263;20105;46298;2902;0;3417;4708;44923
2626161532710422623;32;0;22411;73800;32635;2291;2497;53006;0;0;74127;134999;0;0;18447;139964;0;673;0;28;0;0;66082;215908;37804;7508;0;260153;29437;0;0;1652;136331;111005;72641;9418;0;0;802;0;40155;370;23035;24784;45901;0;0;4262;0;9085;9753;0
1742330105838962835;48;10879;3158;20871;28984;5967;18079;14670;5289;2677;227882;67602;20352;6978;5724;142884;47609;8670;18705;25659;0;3519;14352;157377;0;29823;1442;112396;21900;13876;13344;4737;128801;66299;78145;13816;5275;48166;6179;64885;11119;3797;22836;7374;3551;37305;103965;473;754;2643;0;176
1130122031493286037;38;0;18481;50790;16991;733;49601;23692;61578;47614;260355;166933;8314;0;5959;83970;10892;596;1759;980;4232;1345;34845;252212;0;1700;48432;232606;18478;0;0;2619;61880;56979;55638;590;2284;3073;4401;0;15330;0;19753;4170;0;2108;29051;0;0;0;0;0
2223933790990895257;39;41328;13860;31877;38392;4151;0;72615;0;0;132178;185384;38639;12650;8702;134700;0;3231;0;11297;0;3311;33764;134365;6286;9618;13077;170332;55190;0;0;8676;114244;94732;97619;4121;0;0;2181;0;47205;260;29307;9140;11031;1033;52815;1659;0;2031;2584;27379
1988057760507365544;37;15435;27328;51898;21583;1656;0;38825;0;0;108137;242067;39502;14303;3167;160866;0;331;0;5880;0;1099;59467;147045;6183;5940;11078;193078;35836;0;0;4097;107720;95258;135803;10542;0;0;171;0;27169;4604;11482;4921;0;0;52201;8;0;2616;6861;6807
1591459518322051252;44;0;4862;41823;42690;1378;37014;37627;24380;1420;63971;287059;0;0;3715;179808;10691;5013;8271;24356;0;3126;22068;137067;0;13666;2624;240540;35367;5261;5163;8488;99613;84237;47263;2946;3230;16396;8267;42282;7379;11;19033;1842;9141;48274;12585;4323;0;3606;3088;0
1234830722829650114;39;0;5840;29089;31552;3489;13507;33188;295;0;274058;146698;561;0;4235;189540;0;7105;0;11381;0;2695;21079;134398;25733;29748;10206;150128;25765;17759;7737;2567;192415;78339;50885;15;0;0;10063;0;34564;0;22303;1860;10275;31712;37998;4120;0;1833;6229;0
8201336396418386120;41;42062;10466;34930;53751;1229;12004;43126;19190;0;195638;233259;89503;4099;1659;128748;0;0;0;305;0;277;34240;122791;12210;9589;8959;186987;51153;815;0;4705;71841;85131;63741;767;0;0;810;0;27150;1054;16374;3481;1057;597;63455;3857;0;2344;5514;12096
8943585910004385996;47;11110;11461;51369;17696;0;91162;32670;75239;36063;151487;133738;57926;10582;5337;137746;33415;312;1814;1545;0;0;30756;144613;19;3418;1598;171210;13680;3700;2315;6544;95189;79462;139980;27688;4264;1108;0;4935;16913;10168;7400;2656;3189;14974;10051;10;1444;769;589;1650
5446540799351195862;36;0;5631;25528;34612;3042;39624;24172;25995;0;23870;267115;0;0;23584;228858;0;12035;0;22054;0;5119;12929;48924;0;23169;428;356659;48790;27472;26514;5390;132264;82857;13878;130;0;0;8323;0;7532;2673;47408;18997;0;50968;0;2;0;640;3778;0
-7010134294978885405;48;9199;34253;36762;28639;2377;7995;22459;971;0;170481;51514;3271;5687;1561;187410;1002;1463;2712;5896;0;1780;78657;243872;1021;15760;2503;116636;25843;752;999;5509;142346;106944;115543;15563;647;6512;1376;7454;56140;2910;45763;4291;574;28812;39778;792;0;5233;11846;1456
-293859875685922571;44;28500;2908;44650;52938;7845;53407;54660;13494;463;66654;104750;31165;12075;9468;157148;9302;607;1783;2394;0;225;14556;127848;0;14145;0;229833;56568;111;0;10025;167240;103849;33245;235;0;4670;2220;7078;5380;0;32496;14867;1712;9266;142828;1644;0;1385;3523;21804
510314132776421633;41;10356;14598;64675;56772;3111;14704;76114;3466;0;96499;66582;27781;6195;9186;234368;0;6811;0;11176;0;3259;65619;121058;13545;7743;2252;253130;40679;174;2238;5957;97360;102907;67512;6701;0;0;3710;0;31274;1820;24723;9493;1277;15202;78114;6;0;0;2817;0
3148016139531979012;44;43669;11918;34983;31769;1035;34678;26234;4454;2;195444;79746;68346;2065;15939;188483;2534;266;562;2520;4943;218;17106;140539;0;6395;11857;137593;23822;0;0;3130;160777;85695;58241;460;135;5748;0;0;20949;5425;30558;7099;19679;5095;129554;0;0;5119;4547;31633
6515019810944846090;48;10700;2470;52688;60922;554;62312;56507;6964;1520;62843;143345;12851;3136;16279;188921;40160;2500;2229;7646;928;621;11774;71296;0;10673;0;254012;56662;3599;886;4609;110312;99221;87576;6045;5071;19594;683;9819;17852;0;26879;14352;25292;21594;38115;1644;2001;8603;1055;15649
8820862820158540052;48;49702;952;40665;12066;926;64599;38313;30761;24;178425;203853;9070;31658;5074;123605;3600;1444;1003;1778;0;52;7442;126358;0;10219;42022;153224;15702;6036;8148;2541;136657;82164;24573;3266;486;0;1230;542;4643;8;27068;4846;28679;68096;88178;2577;500;3717;410;14062
6131369417688221975;43;0;18867;43877;50361;6772;29294;47344;8092;0;200413;145099;5074;0;9528;179173;427;3;1804;3391;0;869;33573;197345;0;31970;4494;115965;37582;6950;4831;4128;157180;90919;41383;0;1290;10382;308;6013;31532;0;5686;21413;2730;33913;64933;166;0;1050;4799;41
-6136435967269009124;44;13617;8209;36243;14327;1633;8294;19339;0;0;116347;96591;84141;7057;2514;194799;0;370;16293;1787;0;334;27910;102504;28921;30426;10648;69540;23939;27184;22873;11379;134990;97978;16700;0;0;70427;3693;47858;17999;0;9136;4344;23202;80049;118625;568;2;8489;7056;42629
6025253351468304676;42;0;16719;43511;52508;12644;16732;52540;5994;0;153525;276036;0;0;7443;142925;0;1619;317;4507;0;148;66082;214489;11879;4044;2318;165031;39603;335;383;4719;131668;67558;75897;14217;48;543;1384;2863;28633;6776;14284;11418;0;7606;0;754;147;625;492;0
-8144759926099539663;41;170;8108;51824;46276;6423;21144;71039;1508;0;134420;98957;14688;0;1763;185845;0;6716;0;8209;0;1693;24940;193014;2109;12422;0;258076;51222;1999;3131;4017;148186;90679;45803;1389;0;0;2240;0;29396;1008;32137;4047;8341;12562;59767;9;0;9678;5842;167
-6294061954226976459;36;37119;1685;53651;29112;18;0;9958;0;0;136581;72104;40252;16687;7547;173465;0;784;0;1753;0;0;54426;215790;17661;10204;0;124970;27748;0;0;1997;159898;93288;128274;3696;0;0;0;0;23529;2680;7352;2788;20363;3564;76637;2973;0;26258;21430;54722
4830110600354859412;33;0;7490;32994;48270;5786;29706;92758;76594;0;32682;436165;0;0;4648;97415;0;18;0;507;0;51;36762;94804;6;8006;5076;366210;53606;0;0;11263;84274;71137;21029;685;0;0;586;0;20223;0;13221;7560;0;383;0;0;0;196;853;0
8518840170148006296;37;2001;12362;47267;47023;3883;855;30913;0;0;12341;174056;34621;3323;18658;182374;0;1279;0;9281;0;1736;35648;71171;36276;14639;0;374800;26003;0;0;6461;112944;87469;83732;13163;0;0;0;0;33944;1474;21288;15787;67864;9476;39372;2663;0;4117;20700;0
-2974627553878210135;50;14634;1868;35594;28556;579;13634;43150;1591;6088;73328;36076;7245;5956;1411;151973;30609;1640;15484;4900;1343;2095;19672;173773;0;2946;20966;130460;38548;12351;13014;3894;119097;73925;49183;2355;2160;35169;12421;43463;10781;1744;37844;105;4710;47777;298048;44;1605;11770;4422;10963
-9165951141605799508;44;0;3725;50823;34082;2744;5162;27637;0;0;232596;43502;4036;0;15106;150035;372;1425;5583;42158;3820;4057;11482;278907;28054;25314;2282;95418;41664;6324;7142;4876;144448;74282;67227;792;91;22170;12153;17998;13978;473;8676;16280;1053;41578;103941;0;0;1049;6449;0
1338413514259171769;35;39147;22790;31029;42093;6647;4653;60813;2655;0;183318;58148;193495;17895;7977;159041;0;0;0;1446;0;95;57268;126513;8147;9176;2631;83332;49204;0;0;4515;77193;103683;52973;26;0;0;0;0;36935;154;12217;11346;0;0;170688;0;0;0;1532;22189
419960665252301257;39;0;7056;52273;50818;777;23503;59967;11567;0;252017;44081;19601;0;7036;150161;0;1522;0;3421;0;1136;36577;240914;9668;13260;10609;188280;49053;821;0;7392;113237;94530;68102;1548;0;0;76;0;44964;1086;26709;5881;3609;6085;38942;1601;0;3406;9678;0
-4520206650996422198;39;25182;2294;33159;19667;795;17530;14421;546;0;106135;122973;79163;8600;7324;156579;0;1518;206;2275;0;746;25183;147136;0;18391;1739;138083;25647;4321;776;5051;142538;88655;49418;0;0;1741;10880;0;9655;86;27629;11208;0;48095;264736;0;0;0;0;40883
4485303753884305877;49;24219;3245;27540;10045;2701;119682;11546;73425;163;191006;169147;31240;16528;6839;114136;25170;811;21971;3544;12411;3126;23491;135899;127;16967;1171;117418;6972;5012;10419;3412;116703;63809;35444;2737;6529;60204;6016;55063;16057;0;26304;6208;0;30483;34729;1542;5516;947;2913;377
-5714504977179735586;38;0;17359;65148;48437;1018;23307;54531;22413;0;130865;96289;0;0;8333;171365;0;1116;0;3507;0;1327;49584;203437;5920;8257;0;278243;32244;6194;4463;4126;134191;96707;54019;313;0;0;1452;0;43339;6;20899;4006;35169;12529;17146;895;0;480;2330;0
6546826483313150469;38;0;1548;58882;64521;1431;106279;63935;58522;0;130268;121105;0;0;11660;146858;0;1394;0;7228;0;1667;16045;162076;0;8984;26;266238;48477;10260;4168;2409;117315;83034;56855;3001;0;0;4651;0;6713;3;20066;16367;28969;21420;0;342;2212;4812;1223;0
-3329004549556925931;43;0;9959;56143;61066;1153;17652;30683;485;0;89804;107206;9;0;7619;206431;3387;1086;3038;3532;0;99;37712;252170;19;11687;0;245896;29569;2570;1271;2157;138214;97501;63733;1110;2269;4527;1726;6813;33162;730;34280;32456;9562;40733;0;1391;0;8811;1543;0
-2324701832653305323;43;7210;18372;46929;29186;5644;20368;48860;11897;0;103666;323361;0;3864;15371;135110;41;488;880;91;0;998;34947;103701;0;15204;2576;256421;38110;1292;1852;2671;197253;91990;39729;1632;237;1061;3738;3984;22798;0;17914;17392;422;18832;0;969;0;7064;6839;0
